sentence_id,sentence,paragraph,document
8,"Twenty-seven years ago,       I heard him make the most noble and eloquent and beautiful speech that has       ever fallen from even his capable lips.",False,data/books/speeches-mark-twain.html
9,Tom Reed said that my principal       defect was inaccuracy of statement.,False,data/books/speeches-mark-twain.html
10,"Well, suppose that that is true.",False,data/books/speeches-mark-twain.html
11,What’s the use of telling the truth all the time?,False,data/books/speeches-mark-twain.html
12,"I never tell the truth       about Tom Reed—but that is his defect, truth; he speaks the truth       always.",False,data/books/speeches-mark-twain.html
13,"Tom Reed has a good heart, and he has a good intellect, but he       hasn’t any judgment.",False,data/books/speeches-mark-twain.html
14,"Why, when Tom Reed was invited to lecture to the       Ladies’ Society for the Procreation or Procrastination, or something, of       morals, I don’t know what it was—advancement, I suppose, of pure       morals—he had the immortal indiscretion to begin by saying that some       of us can’t be optimists, but by judiciously utilizing the opportunities       that Providence puts in our way we can all be bigamists.",False,data/books/speeches-mark-twain.html
15,You perceive his       limitations.,False,data/books/speeches-mark-twain.html
16,"Anything he has in his mind he states, if he thinks it is       true.",False,data/books/speeches-mark-twain.html
17,"Well, that was true, but that was no place to say it—so they       fired him out.",False,data/books/speeches-mark-twain.html
0,"A lot of accounts have been settled here tonight for me; I have held       grudges against some of these people, but they have all been wiped out by       the very handsome compliments that have been paid me.",True,data/books/speeches-mark-twain.html
1,Even Wayne MacVeagh—I       have had a grudge against him many years.,False,data/books/speeches-mark-twain.html
2,"The first time I saw Wayne       MacVeagh was at a private dinner-party at Charles A. Dana’s, and when I       got there he was clattering along, and I tried to get a word in here and       there; but you know what Wayne MacVeagh is when he is started, and I could       not get in five words to his one—or one word to his five.",False,data/books/speeches-mark-twain.html
3,"I       struggled along and struggled along, and—well, I wanted to tell and       I was trying to tell a dream I had had the night before, and it was a       remarkable dream, a dream worth people’s while to listen to, a dream       recounting Sam Jones the revivalist’s reception in heaven.",False,data/books/speeches-mark-twain.html
4,"I was on a       train, and was approaching the celestial way-station—I had a through       ticket—and I noticed a man sitting alongside of me asleep, and he       had his ticket in his hat.",False,data/books/speeches-mark-twain.html
5,He was the remains of the Archbishop of       Canterbury; I recognized him by his photograph.,False,data/books/speeches-mark-twain.html
6,"I had nothing against him,       so I took his ticket and let him have mine.",False,data/books/speeches-mark-twain.html
7,"He didn’t object—he       wasn’t in a condition to object—and presently when the train stopped       at the heavenly station—well, I got off, and he went on by request—but       there they all were, the angels, you know, millions of them, every one       with a torch; they had arranged for a torch-light procession; they were       expecting the Archbishop, and when I got off they started to raise a       shout, but it didn’t materialize.",False,data/books/speeches-mark-twain.html
8,I don’t know whether they were       disappointed.,False,data/books/speeches-mark-twain.html
9,"I suppose they had a lot of superstitious ideas about the       Archbishop and what he should look like, and I didn’t fill the bill, and I       was trying to explain to Saint Peter, and was doing it in the German       tongue, because I didn’t want to be too explicit.",False,data/books/speeches-mark-twain.html
10,"Well, I found it was no       use, I couldn’t get along, for Wayne MacVeagh was occupying the whole       place, and I said to Mr. Dana, “What is the matter with that man?",False,data/books/speeches-mark-twain.html
11,Who is       that man with the long tongue?,False,data/books/speeches-mark-twain.html
12,"What’s the trouble with him, that long,       lank cadaver, old oil-derrick out of a job—who is that?” “Well,       now,” Mr. Dana said, “you don’t want to meddle with him; you had better       keep quiet; just keep quiet, because that’s a bad man.",False,data/books/speeches-mark-twain.html
13,Talk!,False,data/books/speeches-mark-twain.html
14,He was born       to talk.,False,data/books/speeches-mark-twain.html
15,"Don’t let him get out with you; he’ll skin you.” I said, “I have       been skinned, skinned, and skinned for years, there is nothing left.” He       said, “Oh, you’ll find there is; that man is the very seed and inspiration       of that proverb which says, ‘No matter how close you skin an onion, a       clever man can always peel it again.’” Well, I reflected and I quieted       down.",False,data/books/speeches-mark-twain.html
16,That would never occur to Tom Reed.,False,data/books/speeches-mark-twain.html
17,He’s got no discretion.,False,data/books/speeches-mark-twain.html
18,"Well,       MacVeagh is just the same man; he hasn’t changed a bit in all those years;       he has been peeling Mr. Mitchell lately.",False,data/books/speeches-mark-twain.html
19,That’s the kind of man he is.,False,data/books/speeches-mark-twain.html
0,Mr. Howells—that poem of his is admirable; that’s the way to treat a       person.,True,data/books/speeches-mark-twain.html
1,"Howells has a peculiar gift for seeing the merits of people, and       he has always exhibited them in my favor.",False,data/books/speeches-mark-twain.html
2,"Howells has never written       anything about me that I couldn’t read six or seven times a day; he is       always just and always fair; he has written more appreciatively of me than       any one in this world, and published it in the North American Review.",False,data/books/speeches-mark-twain.html
3,"He       did me the justice to say that my intentions—he italicized that—that       my intentions were always good, that I wounded people’s conventions rather       than their convictions.",False,data/books/speeches-mark-twain.html
4,"Now, I wouldn’t want anything handsomer than that       said of me.",False,data/books/speeches-mark-twain.html
5,"I would rather wait, with anything harsh I might have to say,       till the convictions become conventions.",False,data/books/speeches-mark-twain.html
6,Bangs has traced me all the way       down.,False,data/books/speeches-mark-twain.html
7,"He can’t find that honest man, but I will look for him in the       looking-glass when I get home.",False,data/books/speeches-mark-twain.html
8,"It was intimated by the Colonel that it is       New England that makes New York and builds up this country and makes it       great, overlooking the fact that there’s a lot of people here who came       from elsewhere, like John Hay from away out West, and Howells from Ohio,       and St. Clair McKelway and me from Missouri, and we are doing what we can       to build up New York a little-elevate it.",False,data/books/speeches-mark-twain.html
9,"Why, when I was living in that       village of Hannibal, Missouri, on the banks of the Mississippi, and Hay up       in the town of Warsaw, also on the banks of the Mississippi River it is an       emotional bit of the Mississippi, and when it is low water you have to       climb up to it on a ladder, and when it floods you have to hunt for it;       with a deep-sea lead—but it is a great and beautiful country.",False,data/books/speeches-mark-twain.html
10,"In       that old time it was a paradise for simplicity—it was a simple,       simple life, cheap but comfortable, and full of sweetness, and there was       nothing of this rage of modern civilization there at all.",False,data/books/speeches-mark-twain.html
11,It was a       delectable land.,False,data/books/speeches-mark-twain.html
12,"I went out there last June, and I met in that town of       Hannibal a schoolmate of mine, John Briggs, whom I had not seen for more       than fifty years.",False,data/books/speeches-mark-twain.html
13,"I tell you, that was a meeting!",False,data/books/speeches-mark-twain.html
14,"That pal whom I had       known as a little boy long ago, and knew now as a stately man three or       four inches over six feet and browned by exposure to many climes, he was       back there to see that old place again.",False,data/books/speeches-mark-twain.html
15,"We spent a whole afternoon going       about here and there and yonder, and hunting up the scenes and talking of       the crimes which we had committed so long ago.",False,data/books/speeches-mark-twain.html
16,"It was a heartbreaking       delight, full of pathos, laughter, and tears, all mixed together; and we       called the roll of the boys and girls that we picnicked and sweethearted       with so many years ago, and there were hardly half a dozen of them left;       the rest were in their graves; and we went up there on the summit of that       hill, a treasured place in my memory, the summit of Holiday’s Hill, and       looked out again over that magnificent panorama of the Mississippi River,       sweeping along league after league, a level green paradise on one side,       and retreating capes and promontories as far as you could see on the       other, fading away in the soft, rich lights of the remote distance.",False,data/books/speeches-mark-twain.html
17,I       recognized then that I was seeing now the most enchanting river view the       planet could furnish.,False,data/books/speeches-mark-twain.html
18,"I never knew it when I was a boy; it took an       educated eye that had travelled over the globe to know and appreciate it;       and John said, “Can you point out the place where Bear Creek used to be       before the railroad came?” I said, “Yes, it ran along yonder.” “And can       you point out the swimming-hole?” “Yes, out there.” And he said, “Can you       point out the place where we stole the skiff?” Well, I didn’t know which       one he meant.",False,data/books/speeches-mark-twain.html
19,"Such a wilderness of events had intervened since that day,       more than fifty years ago, it took me more than five minutes to call back       that little incident, and then I did call it back; it was a white skiff,       and we painted it red to allay suspicion.",False,data/books/speeches-mark-twain.html
20,"And the saddest, saddest man       came along—a stranger he was—and he looked that red skiff over       so pathetically, and he said: “Well, if it weren’t for the complexion I’d       know whose skiff that was.” He said it in that pleading way, you know,       that appeals for sympathy and suggestion; we were full of sympathy for       him, but we weren’t in any condition to offer suggestions.",False,data/books/speeches-mark-twain.html
21,I can see him       yet as he turned away with that same sad look on his face and vanished out       of history forever.,False,data/books/speeches-mark-twain.html
22,I wonder what became of that man.,False,data/books/speeches-mark-twain.html
23,I know what became       of the skiff.,False,data/books/speeches-mark-twain.html
24,"Well, it was a beautiful life, a lovely life.",False,data/books/speeches-mark-twain.html
25,There was no       crime.,False,data/books/speeches-mark-twain.html
26,Merely little things like pillaging orchards and watermelon-patches       and breaking the Sabbath—we didn’t break the Sabbath often enough to       signify—once a week perhaps.,False,data/books/speeches-mark-twain.html
27,"But we were good boys, good       Presbyterian boys, all Presbyterian boys, and loyal and all that; anyway,       we were good Presbyterian boys when the weather was doubtful; when it was       fair, we did wander a little from the fold.",False,data/books/speeches-mark-twain.html
0,Look at John Hay and me.,True,data/books/speeches-mark-twain.html
1,"There we were in obscurity, and look where we are       now.",False,data/books/speeches-mark-twain.html
2,"Consider the ladder which he has climbed, the illustrious vocations       he has served—and vocations is the right word; he has in all those       vocations acquitted himself with high credit and honor to his country and       to the mother that bore him.",False,data/books/speeches-mark-twain.html
3,"Scholar, soldier, diplomat, poet, historian—now,       see where we are.",False,data/books/speeches-mark-twain.html
4,He is Secretary of State and I am a gentleman.,False,data/books/speeches-mark-twain.html
5,It could       not happen in any other country.,False,data/books/speeches-mark-twain.html
6,"Our institutions give men the positions       that of right belong to them through merit; all you men have won your       places, not by heredities, and not by family influence or extraneous help,       but only by the natural gifts God gave you at your birth, made effective       by your own energies; this is the country to live in.",False,data/books/speeches-mark-twain.html
0,"Now, there is one invisible guest here.",True,data/books/speeches-mark-twain.html
1,"A part of me is present; the       larger part, the better part, is yonder at her home; that is my wife, and       she has a good many personal friends here, and I think it won’t distress       any one of them to know that, although she is going to be confined to that       bed for many months to come from that nervous prostration, there is not       any danger and she is coming along very well—and I think it quite       appropriate that I should speak of her.",False,data/books/speeches-mark-twain.html
2,"I knew her for the first time just       in the same year that I first knew John Hay and Tom Reed and Mr. Twichell—thirty-six       years ago—and she has been the best friend I have ever had, and that       is saying a good deal; she has reared me—she and Twichell together—and       what I am I owe to them.",False,data/books/speeches-mark-twain.html
3,"Twichell—why, it is such a pleasure to look upon       Twichell’s face!",False,data/books/speeches-mark-twain.html
4,For five-and-twenty years I was under the Rev.,False,data/books/speeches-mark-twain.html
5,"Mr.       Twichell’s tuition, I was in his pastorate, occupying a pew in his church,       and held him in due reverence.",False,data/books/speeches-mark-twain.html
6,"That man is full of all the graces that go       to make a person companionable and beloved; and wherever Twichell goes to       start a church the people flock there to buy the land; they find real       estate goes up all around the spot, and the envious and the thoughtful       always try to get Twichell to move to their neighborhood and start a       church; and wherever you see him go you can go and buy land there with       confidence, feeling sure that there will be a double price for you before       very long.",False,data/books/speeches-mark-twain.html
7,I am not saying this to flatter Mr. Twichell; it is the fact.,False,data/books/speeches-mark-twain.html
8,"Many and many a time I have attended the annual sale in his church, and       bought up all the pews on a margin—and it would have been better for       me spiritually and financially if I had stayed under his wing.",False,data/books/speeches-mark-twain.html
0,"Well, I like the poetry.",True,data/books/speeches-mark-twain.html
1,"I like all the speeches and the poetry, too.",False,data/books/speeches-mark-twain.html
2,I       liked Doctor Van Dyke’s poem.,False,data/books/speeches-mark-twain.html
3,"I wish I could return thanks in proper       measure to you, gentlemen, who have spoken and violated your feelings to       pay me compliments; some were merited and some you overlooked, it is true;       and Colonel Harvey did slander every one of you, and put things into my       mouth that I never said, never thought of at all.",False,data/books/speeches-mark-twain.html
0,"MR. CHAIRMAN AND BRETHREN OF THE VOW—in whatever the vow is; for       although I have been a member of this club for five-and twenty years, I       don’t know any more about what that vow is than Mr. Austin seems to.",True,data/books/speeches-mark-twain.html
1,"But       what ever the vow is, I don’t care what it is.",False,data/books/speeches-mark-twain.html
2,I have made a thousand       vows.,False,data/books/speeches-mark-twain.html
0,I had forgotten that I was a member of this club—it is so long ago.,True,data/books/speeches-mark-twain.html
1,"But now I remember that I was here five-and-twenty years ago, and that I       was then at a dinner of the Whitefriars Club, and it was in those old days       when you had just made two great finds.",False,data/books/speeches-mark-twain.html
2,"All London was talking about       nothing else than that they had found Livingstone, and that the lost Sir       Roger Tichborne had been found—and they were trying him for it.",False,data/books/speeches-mark-twain.html
0,"And George Augustus Sala came in at the last moment, just when I was about       to go without compliments altogether.",True,data/books/speeches-mark-twain.html
1,And that man was a gifted man.,False,data/books/speeches-mark-twain.html
2,"They       just called on him instantaneously, while he was going to sit down, to       introduce the stranger, and Sala, made one of those marvellous speeches       which he was capable of making.",False,data/books/speeches-mark-twain.html
3,I think no man talked so fast as Sala did.,False,data/books/speeches-mark-twain.html
4,One did not need wine while he was making a speech.,False,data/books/speeches-mark-twain.html
5,The rapidity of his       utterance made a man drunk in a minute.,False,data/books/speeches-mark-twain.html
6,"An incomparable speech was that,       an impromptu speech, and—an impromptu speech is a seldom thing, and       he did it so well.",False,data/books/speeches-mark-twain.html
0,"I do not know anything so sad as a dinner where you are going to get up       and say something by-and-by, and you do not know what it is.",True,data/books/speeches-mark-twain.html
1,You sit and       wonder and wonder what the gentleman is going to say who is going to       introduce you.,False,data/books/speeches-mark-twain.html
2,"You know that if he says something severe, that if he will       deride you, or traduce you, or do anything of that kind, he will furnish       you with a text, because anybody can get up and talk against that.",False,data/books/speeches-mark-twain.html
0,Mr. Austin has done well.,True,data/books/speeches-mark-twain.html
1,"He has supplied so many texts that I will have       to drop out a lot of them, and that is about as difficult as when you do       not have any text at all.",False,data/books/speeches-mark-twain.html
2,"Now, he made a beautiful and smooth speech       without any difficulty at all, and I could have done that if I had gone on       with the schooling with which I began.",False,data/books/speeches-mark-twain.html
3,I see here a gentleman on my left       who was my master in the art of oratory more than twenty-five years ago.,False,data/books/speeches-mark-twain.html
0,"When I look upon the inspiring face of Mr. Depew, it carries me a long way       back.",True,data/books/speeches-mark-twain.html
1,"An old and valued friend of mine is he, and I saw his career as it       came along, and it has reached pretty well up to now, when he, by another       miscarriage of justice, is a United States Senator.",False,data/books/speeches-mark-twain.html
2,But those were       delightful days when I was taking lessons in oratory.,False,data/books/speeches-mark-twain.html
0,You know the New England dinner is the great occasion on the other side of       the water.,True,data/books/speeches-mark-twain.html
1,It is held every year to celebrate the landing of the Pilgrims.,False,data/books/speeches-mark-twain.html
2,"Those Pilgrims were a lot of people who were not needed in England, and       you know they had great rivalry, and they were persuaded to go elsewhere,       and they chartered a ship called Mayflower and set sail, and I have heard       it said that they pumped the Atlantic Ocean through that ship sixteen       times.",False,data/books/speeches-mark-twain.html
0,"On the other hand, Mr. Choate is descended from those Puritans who landed       on a bitter night in December.",True,data/books/speeches-mark-twain.html
1,"Every year those people used to meet at a       great banquet in New York, and those masters of mind in oratory had to       make speeches.",False,data/books/speeches-mark-twain.html
2,"It was Doctor Depew’s business to get up there and       apologise for the Dutch, and Mr. Choate had to get up later and explain       the crimes of the Puritans, and grand, beautiful times we used to have.",False,data/books/speeches-mark-twain.html
0,"And here we three meet again as exiles on one pretext or another, and you       will notice that while we are absent there is a pleasing tranquillity in       America—a building up of public confidence.",True,data/books/speeches-mark-twain.html
1,We are doing the best we       can for our country.,False,data/books/speeches-mark-twain.html
2,"I think we have spent our lives in serving our       country, and we never serve it to greater advantage than when we get out       of it.",False,data/books/speeches-mark-twain.html
0,But impromptu speaking—that is what I was trying to learn.,True,data/books/speeches-mark-twain.html
1,That is a       difficult thing.,False,data/books/speeches-mark-twain.html
2,I used to do it in this way.,False,data/books/speeches-mark-twain.html
3,"I used to begin about a week       ahead, and write out my impromptu speech and get it by heart.",False,data/books/speeches-mark-twain.html
4,"Then I       brought it to the New England dinner printed on a piece of paper in my       pocket, so that I could pass it to the reporters all cut and dried, and in       order to do an impromptu speech as it should be done you have to indicate       the places for pauses and hesitations.",False,data/books/speeches-mark-twain.html
5,I put them all in it.,False,data/books/speeches-mark-twain.html
6,And then you       want the applause in the right places.,False,data/books/speeches-mark-twain.html
0,I was frightened out of it at last by an experience of Doctor Hayes.,True,data/books/speeches-mark-twain.html
1,He       was a sort of Nansen of that day.,False,data/books/speeches-mark-twain.html
2,"He had been to the North Pole, and it       made him celebrated.",False,data/books/speeches-mark-twain.html
3,He had even seen the polar bear climb the pole.,False,data/books/speeches-mark-twain.html
0,"Doctor Hayes was a great, magnificent creature like Nansen, superbly       built.",True,data/books/speeches-mark-twain.html
1,He was to appear in Boston.,False,data/books/speeches-mark-twain.html
2,"He wrote his lecture out, and it was       his purpose to read it from manuscript; but in an evil hour he concluded       that it would be a good thing to preface it with something rather       handsome, poetical, and beautiful that he could get off by heart and       deliver as if it were the thought of the moment.",False,data/books/speeches-mark-twain.html
0,"He had not had my experience, and could not do that.",True,data/books/speeches-mark-twain.html
1,"He came on the       platform, held his manuscript down, and began with a beautiful piece of       oratory.",False,data/books/speeches-mark-twain.html
2,He spoke something like this:,False,data/books/speeches-mark-twain.html
0,"And you could see the Mrs. John Smiths get up everywhere and drift out of       the house, and it made great gaps everywhere.",True,data/books/speeches-mark-twain.html
1,"Then Doctor Hayes began       again: “When a lonely man, a pigmy in the architecture—” The janitor       came in again and shouted: “It is not Mrs. John Smith!",False,data/books/speeches-mark-twain.html
2,It is Mrs. John       Jones!”,False,data/books/speeches-mark-twain.html
0,Then all the Mrs. Jones got up and left.,True,data/books/speeches-mark-twain.html
1,"Once more the speaker started,       and was in the midst of the sentence when he was interrupted again, and       the result was that the lecture was not delivered.",False,data/books/speeches-mark-twain.html
2,"But the lecturer       interviewed the janitor afterward in a private room, and of the fragments       of the janitor they took “twelve basketsful.”",False,data/books/speeches-mark-twain.html
0,"Now, I don’t want to sit down just in this way.",True,data/books/speeches-mark-twain.html
1,"I have been talking with       so much levity that I have said no serious thing, and you are really no       better or wiser, although Robert Buchanan has suggested that I am a person       who deals in wisdom.",False,data/books/speeches-mark-twain.html
2,I have said nothing which would make you better than       when you came here.,False,data/books/speeches-mark-twain.html
0,"I was not so honest in former days as I am now, but I have always been       reasonably honest.",True,data/books/speeches-mark-twain.html
1,"Well, you know how a man is influenced by his       surroundings.",False,data/books/speeches-mark-twain.html
2,"Once upon a time I went to a public meeting where the       oratory of a charitable worker so worked on my feelings that, in common       with others, I would have dropped something substantial in the hat—if       it had come round at that moment.",False,data/books/speeches-mark-twain.html
0,The speaker had the power of putting those vivid pictures before one.,True,data/books/speeches-mark-twain.html
1,We       were all affected.,False,data/books/speeches-mark-twain.html
2,That was the moment for the hat.,False,data/books/speeches-mark-twain.html
3,I would have put two       hundred dollars in.,False,data/books/speeches-mark-twain.html
4,Before he had finished I could have put in four       hundred dollars.,False,data/books/speeches-mark-twain.html
5,I felt I could have filled up a blank check—with       somebody else’s name—and dropped it in.,False,data/books/speeches-mark-twain.html
0,And now I am going home again across the sea.,True,data/books/speeches-mark-twain.html
1,"I am in spirit young but in       the flesh old, so that it is unlikely that when I go away I shall ever see       England again.",False,data/books/speeches-mark-twain.html
2,But I shall go with the recollection of the generous and       kindly welcome I have had.,False,data/books/speeches-mark-twain.html
0,"MR. CHAIRMAN AND FELLOW-SAVAGES,—I am very glad indeed to have that       portrait.",True,data/books/speeches-mark-twain.html
1,"I think it is the best one that I have ever had, and there have       been opportunities before to get a good photograph.",False,data/books/speeches-mark-twain.html
2,I have sat to       photographers twenty-two times to-day.,False,data/books/speeches-mark-twain.html
3,Those sittings added to those that       have preceded them since I have been in Europe—if we average at that       rate—must have numbered one hundred to two hundred sittings.,False,data/books/speeches-mark-twain.html
4,Out of       all those there ought to be some good photographs.,False,data/books/speeches-mark-twain.html
5,"This is the best I have       had, and I am glad to have your honored names on it.",False,data/books/speeches-mark-twain.html
6,"I did not know Harold       Frederic personally, but I have heard a great deal about him, and nothing       that was not pleasant and nothing except such things as lead a man to       honor another man and to love him.",False,data/books/speeches-mark-twain.html
7,"I consider that it is a misfortune of       mine that I have never had the luck to meet him, and if any book of mine       read to him in his last hours made those hours easier for him and more       comfortable, I am very glad and proud of that.",False,data/books/speeches-mark-twain.html
8,"I call to mind such a case       many years ago of an English authoress, well known in her day, who wrote       such beautiful child tales, touching and lovely in every possible way.",False,data/books/speeches-mark-twain.html
9,"In       a little biographical sketch of her I found that her last hours were spent       partly in reading a book of mine, until she was no longer able to read.",False,data/books/speeches-mark-twain.html
10,"That has always remained in my mind, and I have always cherished it as one       of the good things of my life.",False,data/books/speeches-mark-twain.html
11,"I had read what she had written, and had       loved her for what she had done.",False,data/books/speeches-mark-twain.html
0,"Stanley apparently carried a book of mine feloniously away to Africa, and       I have not a doubt that it had a noble and uplifting influence there in       the wilds of Africa—because on his previous journeys he never       carried anything to read except Shakespeare and the Bible.",True,data/books/speeches-mark-twain.html
1,I did not know       of that circumstance.,False,data/books/speeches-mark-twain.html
2,I did not know that he had carried a book of mine.,False,data/books/speeches-mark-twain.html
3,I       only noticed that when he came back he was a reformed man.,False,data/books/speeches-mark-twain.html
4,I knew Stanley       very well in those old days.,False,data/books/speeches-mark-twain.html
5,"Stanley was the first man who ever reported a       lecture of mine, and that was in St. Louis.",False,data/books/speeches-mark-twain.html
6,"When I was down there the next       time to give the same lecture I was told to give them something fresh, as       they had read that in the papers.",False,data/books/speeches-mark-twain.html
7,I met Stanley here when he came back       from that first expedition of his which closed with the finding of       Livingstone.,False,data/books/speeches-mark-twain.html
8,"You remember how he would break out at the meetings of the       British Association, and find fault with what people said, because Stanley       had notions of his own, and could not contain them.",False,data/books/speeches-mark-twain.html
9,They had to come out       or break him up—and so he would go round and address geographical       societies.,False,data/books/speeches-mark-twain.html
10,"He was always on the warpath in those days, and people always       had to have Stanley contradicting their geography for them and improving       it.",False,data/books/speeches-mark-twain.html
11,"But he always came back and sat drinking beer with me in the hotel up       to two in the morning, and he was then one of the most civilized human       beings that ever was.",False,data/books/speeches-mark-twain.html
0,"I saw in a newspaper this evening a reference to an interview which       appeared in one of the papers the other day, in which the interviewer said       that I characterized Mr. Birrell’s speech the other day at the Pilgrims’        Club as “bully.” Now, if you will excuse me, I never use slang to an       interviewer or anybody else.",True,data/books/speeches-mark-twain.html
1,That distresses me.,False,data/books/speeches-mark-twain.html
2,"Whatever I said about Mr.       Birrell’s speech was said in English, as good English as anybody uses.",False,data/books/speeches-mark-twain.html
3,If       I could not describe Mr. Birrell’s delightful speech without using slang I       would not describe it at all.,False,data/books/speeches-mark-twain.html
4,"I would close my mouth and keep it closed,       much as it would discomfort me.",False,data/books/speeches-mark-twain.html
0,"Now that comes of interviewing a man in the first person, which is an       altogether wrong way to interview him.",True,data/books/speeches-mark-twain.html
1,"It is entirely wrong because none       of you, I, or anybody else, could interview a man—could listen to a       man talking any length of time and then go off and reproduce that talk in       the first person.",False,data/books/speeches-mark-twain.html
2,It can’t be done.,False,data/books/speeches-mark-twain.html
3,What results is merely that the       interviewer gives the substance of what is said and puts it in his own       language and puts it in your mouth.,False,data/books/speeches-mark-twain.html
4,"It will always be either better       language than you use or worse, and in my case it is always worse.",False,data/books/speeches-mark-twain.html
5,I have       a great respect for the English language.,False,data/books/speeches-mark-twain.html
6,"I am one of its supporters, its       promoters, its elevators.",False,data/books/speeches-mark-twain.html
7,I don’t degrade it.,False,data/books/speeches-mark-twain.html
8,A slip of the tongue would       be the most that you would get from me.,False,data/books/speeches-mark-twain.html
9,I have always tried hard and       faithfully to improve my English and never to degrade it.,False,data/books/speeches-mark-twain.html
10,"I always try to       use the best English to describe what I think and what I feel, or what I       don’t feel and what I don’t think.",False,data/books/speeches-mark-twain.html
0,I am not one of those who in expressing opinions confine themselves to       facts.,True,data/books/speeches-mark-twain.html
1,I don’t know anything that mars good literature so completely as       too much truth.,False,data/books/speeches-mark-twain.html
2,"Facts contain a deal of poetry, but you can’t use too many       of them without damaging your literature.",False,data/books/speeches-mark-twain.html
3,"I love all literature, and as       long as I am a doctor of literature—I have suggested to you for       twenty years I have been diligently trying to improve my own literature,       and now, by virtue of the University of Oxford, I mean to doctor everybody       else’s.",False,data/books/speeches-mark-twain.html
0,Now I think I ought to apologize for my clothes.,True,data/books/speeches-mark-twain.html
1,At home I venture things       that I am not permitted by my family to venture in foreign parts.,False,data/books/speeches-mark-twain.html
2,I was       instructed before I left home and ordered to refrain from white clothes in       England.,False,data/books/speeches-mark-twain.html
3,"I meant to keep that command fair and clean, and I would have       done it if I had been in the habit of obeying instructions, but I can’t       invent a new process in life right away.",False,data/books/speeches-mark-twain.html
4,I have not had white clothes on       since I crossed the ocean until now.,False,data/books/speeches-mark-twain.html
0,In these three or four weeks I have grown so tired of gray and black that       you have earned my gratitude in permitting me to come as I have.,True,data/books/speeches-mark-twain.html
1,"I wear       white clothes in the depth of winter in my home, but I don’t go out in the       streets in them.",False,data/books/speeches-mark-twain.html
2,I don’t go out to attract too much attention.,False,data/books/speeches-mark-twain.html
3,"I like to       attract some, and always I would like to be dressed so that I may be more       conspicuous than anybody else.",False,data/books/speeches-mark-twain.html
0,"If I had been an ancient Briton, I would not have contented myself with       blue paint, but I would have bankrupted the rainbow.",True,data/books/speeches-mark-twain.html
1,"I so enjoy gay       clothes in which women clothe themselves that it always grieves me when I       go to the opera to see that, while women look like a flower-bed, the men       are a few gray stumps among them in their black evening dress.",False,data/books/speeches-mark-twain.html
2,"These are       two or three reasons why I wish to wear white clothes: When I find myself       in assemblies like this, with everybody in black clothes, I know I possess       something that is superior to everybody else’s.",False,data/books/speeches-mark-twain.html
3,Clothes are never clean.,False,data/books/speeches-mark-twain.html
4,"You don’t know whether they are clean or not, because you can’t see.",False,data/books/speeches-mark-twain.html
0,Here or anywhere you must scour your head every two or three days or it is       full of grit.,True,data/books/speeches-mark-twain.html
1,Your clothes must collect just as much dirt as your hair.,False,data/books/speeches-mark-twain.html
2,"If       you wear white clothes you are clean, and your cleaning bill gets so heavy       that you have to take care.",False,data/books/speeches-mark-twain.html
3,I am proud to say that I can wear a white suit       of clothes without a blemish for three days.,False,data/books/speeches-mark-twain.html
4,If you need any further       instruction in the matter of clothes I shall be glad to give it to you.,False,data/books/speeches-mark-twain.html
5,I       hope I have convinced some of you that it is just as well to wear white       clothes as any other kind.,False,data/books/speeches-mark-twain.html
6,I do not want to boast.,False,data/books/speeches-mark-twain.html
7,I only want to make you       understand that you are not clean.,False,data/books/speeches-mark-twain.html
0,"As to age, the fact that I am nearly seventy-two years old does not       clearly indicate how old I am, because part of every day—it is with       me as with you, you try to describe your age, and you cannot do it.",True,data/books/speeches-mark-twain.html
1,Sometimes you are only fifteen; sometimes you are twenty-five.,False,data/books/speeches-mark-twain.html
2,It is very       seldom in a day that I am seventy-two years old.,False,data/books/speeches-mark-twain.html
3,I am older now sometimes       than I was when I used to rob orchards; a thing which I would not do       to-day—if the orchards were watched.,False,data/books/speeches-mark-twain.html
4,I am so glad to be here       to-night.,False,data/books/speeches-mark-twain.html
5,I am so glad to renew with the Savages that now ancient time       when I first sat with a company of this club in London in 1872.,False,data/books/speeches-mark-twain.html
6,That is a       long time ago.,False,data/books/speeches-mark-twain.html
7,"But I did stay with the Savages a night in London long ago,       and as I had come into a very strange land, and was with friends, as I       could see, that has always remained in my mind as a peculiarly blessed       evening, since it brought me into contact with men of my own kind and my       own feelings.",False,data/books/speeches-mark-twain.html
0,"I am glad to be here, and to see you all again, because it is very likely       that I shall not see you again.",True,data/books/speeches-mark-twain.html
1,It is easier than I thought to come across       the Atlantic.,False,data/books/speeches-mark-twain.html
2,"I have been received, as you know, in the most delightfully       generous way in England ever since I came here.",False,data/books/speeches-mark-twain.html
3,It keeps me choked up all       the time.,False,data/books/speeches-mark-twain.html
4,"Everybody is so generous, and they do seem to give you such a       hearty welcome.",False,data/books/speeches-mark-twain.html
5,Nobody in the world can appreciate it higher than I do.,False,data/books/speeches-mark-twain.html
6,"It       did not wait till I got to London, but when I came ashore at Tilbury the       stevedores on the dock raised the first welcome—a good and hearty       welcome from the men who do the heavy labor in the world, and save you and       me having to do it.",False,data/books/speeches-mark-twain.html
7,They are the men who with their hands build empires       and make them prosper.,False,data/books/speeches-mark-twain.html
8,It is because of them that the others are wealthy       and can live in luxury.,False,data/books/speeches-mark-twain.html
